"","aju_1","aju_2","aju_3"
"727",0.48093570607658,0.562065048965207,0.642917691308204
"728",0.481168765247474,0.562320067584628,0.644446912164047
"729",0.481365724875081,0.562542495208071,0.645910780526383
"730",0.48150743329829,0.562715483281941,0.647291490830114
"731",0.481635330332863,0.562874068556701,0.64863585741426
"732",0.481742547871455,0.563014708334758,0.649933247017591
"733",0.48182791721068,0.563135425738249,0.651170731474546
"734",0.481893185670518,0.563236437150013,0.652345027026691
"735",0.481935348892055,0.563314551882924,0.653449113242719
"736",0.481952766400953,0.56337449584491,0.654487434167132
"737",0.48193068778351,0.563404484399793,0.655449234322461
"738",0.481903938420152,0.563427394606732,0.656371053822675
"739",0.481858812881631,0.563435023906525,0.657227314705983
"740",0.481794492822267,0.563424515226506,0.658009624770474
"741",0.48171327368621,0.563395608966576,0.658717077566918
"742",0.481612609306783,0.563348590579521,0.659349968882941
"743",0.481490795378244,0.563281593019263,0.659905397149838
"744",0.481337289054142,0.563185218468159,0.660376877903716
"745",0.48116840412787,0.56306653151062,0.660791409319495
"746",0.480974667616858,0.562921985130841,0.661129471800354
"747",0.480759603176752,0.5627540269733,0.661401113146045
"748",0.48052832556468,0.562566832888876,0.661613594421386
"749",0.480280374233446,0.562359997783463,0.661769512168047
"750",0.480013985318716,0.562131751992137,0.661871247834107
"751",0.479723008052339,0.561875565683001,0.661914004940682
"752",0.479422381538911,0.561602425206551,0.661924194531187
"753",0.479106592158946,0.56131146210477,0.661893219340493
"754",0.478776738534306,0.561002091895164,0.661822383968949
"755",0.478435206021865,0.560676748460178,0.661717340085242
"756",0.478083006974247,0.560336904327953,0.661579938311252
"757",0.477719953148807,0.559982727734241,0.661413041541233
"758",0.477343214848185,0.559611025035704,0.661215334152057
"759",0.476962827266897,0.559229931225371,0.661001546889894
"760",0.476574995185999,0.55883992083764,0.66077133739973
"761",0.476179763033007,0.558437760870607,0.660514534059332
"762",0.475778339422094,0.558025904367293,0.660236447106103
"763",0.475371799916727,0.557606215295707,0.659941441464838
"764",0.474959684250366,0.557177770263322,0.659627187768279
"765",0.47454163496926,0.556739415241867,0.659294135269431
"766",0.474123355797301,0.556295124454613,0.658950506126734
"767",0.473700680306359,0.55584455057014,0.658592425584409
"768",0.47327483608619,0.555387676015047,0.658220714031959
"769",0.472846283043109,0.554925058269528,0.657836369902394
"770",0.472414905598687,0.55445707075572,0.657441147396337
"771",0.471981533257295,0.553984693953197,0.657034477903653
"772",0.471546586355264,0.553507408241611,0.656616059638051
"773",0.471113027514825,0.553027320690264,0.656191068862402
"774",0.470677173779464,0.552543376649254,0.655754766556141
"775",0.470241414009412,0.552057889854596,0.655315409219188
"776",0.469805953419134,0.551570826845749,0.654872638774827
"777",0.469370500459737,0.551082062421858,0.654426020609724
"778",0.468935082196303,0.550591634839555,0.65397481283784
"779",0.468499911524241,0.550099274085177,0.65351926483555
"780",0.468066793462961,0.549606868567979,0.653062712798072
"781",0.467632354959974,0.549112756556506,0.652601991043265
"782",0.467197903752273,0.548617386615912,0.652137703882566
"783",0.46676349082431,0.548120939667802,0.651669678289334
"784",0.466328731977487,0.547623306995241,0.651197654920732
"785",0.465893398503065,0.547124074173491,0.650721144894351
"786",0.465457574789711,0.546623108425905,0.65023977624886
"787",0.465023389902029,0.54612245879412,0.649757410099224
"788",0.464587700695461,0.545620272756622,0.649271007130023
"789",0.464151280548964,0.545116592681629,0.648780125051344
"790",0.463714239788245,0.544611712688016,0.64828560182539
"791",0.46327652112152,0.544105659251101,0.647787454628728
"792",0.462838077824962,0.54359784320536,0.647282616826727
"793",0.462398668426638,0.543088401980306,0.64677133272836
"794",0.461960260089917,0.542579257371809,0.646258984651729
"795",0.461520515630579,0.542068727208119,0.645741311432746
"796",0.461080085870783,0.541557208263993,0.645219575467933
"797",0.460639223208267,0.541045080833029,0.644694789599638
"798",0.460197853620703,0.54053207725118,0.644165909961641
"799",0.459756086884108,0.540018506256484,0.643632926250822
"800",0.459313860934696,0.539504121699965,0.643095447567031
"801",0.458872655792676,0.538990092632672,0.642557412011798
"802",0.4584306479526,0.538475622810155,0.642016269027846
"803",0.457988527458323,0.537960807652715,0.641472568986929
"804",0.457546295176908,0.537445772777276,0.640926830504648
"805",0.457104038202624,0.536930501658131,0.640378906451291
"806",0.456662281737782,0.536415615711762,0.639830457593834
"807",0.456220699292643,0.535900553144746,0.639279549197844
"808",0.455779886224814,0.535385862658797,0.638728271514029
"809",0.455338735279869,0.534870514624186,0.638172055815666
"810",0.454897092107661,0.534355307040234,0.637615724283513
"811",0.454455821794157,0.533840516835194,0.637059519218499
"812",0.454014886817006,0.533325887535559,0.636502775178816
"813",0.453574200250355,0.53281137731478,0.635944925072005
"814",0.453133836220518,0.532297002817674,0.635385670309648
"815",0.452694500574709,0.531783328164271,0.634826771407763
"816",0.452254785013358,0.531268815742587,0.634262628383682
"817",0.451814631885202,0.530754314207387,0.633697637181826
"818",0.451374749040802,0.530239955794768,0.633131682143608
"819",0.450935053307467,0.52972572681132,0.63256418591525
"820",0.450495658684599,0.529211770146203,0.631995806125469
"821",0.450057033755177,0.528698643393776,0.631428256434331
"822",0.449619547164495,0.52818639074132,0.630861741642314
"823",0.449182564276019,0.527675141889489,0.630298075473636
"824",0.448745593224544,0.527163765127762,0.629731901475493
"825",0.448308717233236,0.526652366833799,0.629163677050781
"826",0.447872026601291,0.526141064228364,0.628593625744424
